event_date,event_datetime,visitor_nss,visitor_team,home_team,Money Line Open Visitor,Money Line Open Home,Money Line Visitor,Money Line Home
1/30/2010 0:00,1/30/2010 19:00,57,Vancouver Canucks,Toronto Maple Leafs,-155,143,-162,149
1/30/2010 0:00,1/30/2010 19:00,59,Los Angeles Kings,Boston Bruins,115,-125,115,-125
1/30/2010 0:00,1/30/2010 19:00,61,Columbus Blue Jackets,St. Louis Blues,138,-150,144,-156
1/30/2010 0:00,1/30/2010 19:00,63,Atlanta Thrashers,Nashville Predators,138,-150,135,-146
1/30/2010 0:00,1/30/2010 19:00,65,New York Rangers,Arizona Coyotes,134,-145,132,-143
1/30/2010 0:00,1/30/2010 22:00,67,Edmonton Oilers,Calgary Flames,188,-205,192,-210
1/30/2010 0:00,1/30/2010 22:00,69,Minnesota Wild,San Jose Sharks,191,-209,182,-199
1/30/2010 0:00,1/30/2010 0:00,91,Away Goals,Home Goals,183,-200,197,-215
1/30/2010 0:00,,1051,New York Islanders,Philadelphia Flyers,147,-160,145,-165
1/30/2010 0:00,1/30/2010 13:00,1051,New York Islanders,Philadelphia Flyers,147,-160,145,-165
1/30/2010 0:00,1/30/2010 14:00,1053,Montreal Canadiens,Ottawa Senators,132,-143,125,-145
1/30/2010 0:00,,1053,Montreal Canadiens,Ottawa Senators,132,-143,125,-145
1/30/2010 0:00,,1055,Chicago Blackhawks,Carolina Hurricanes,-142,131,-145,125
1/30/2010 0:00,1/30/2010 18:00,1055,Chicago Blackhawks,Carolina Hurricanes,-142,131,-145,125
1/30/2010 0:00,1/30/2010 19:00,1057,Vancouver Canucks,Toronto Maple Leafs,-135,125,-133,113
1/30/2010 0:00,,1057,Vancouver Canucks,Toronto Maple Leafs,-135,125,-133,113
1/30/2010 0:00,,1059,Los Angeles Kings,Boston Bruins,107,-116,100,-120
1/30/2010 0:00,1/30/2010 19:00,1059,Los Angeles Kings,Boston Bruins,107,-116,100,-120
1/30/2010 0:00,1/30/2010 19:00,1061,Columbus Blue Jackets,St. Louis Blues,125,-135,120,-140
1/30/2010 0:00,,1061,Columbus Blue Jackets,St. Louis Blues,125,-135,120,-140
1/30/2010 0:00,,1063,Atlanta Thrashers,Nashville Predators,120,-130,110,-130
1/30/2010 0:00,1/30/2010 19:00,1063,Atlanta Thrashers,Nashville Predators,120,-130,110,-130
1/30/2010 0:00,1/30/2010 19:00,1065,New York Rangers,Arizona Coyotes,117,-127,115,-135
1/30/2010 0:00,,1065,New York Rangers,Arizona Coyotes,117,-127,115,-135
1/30/2010 0:00,,1067,Edmonton Oilers,Calgary Flames,151,-164,150,-170
1/30/2010 0:00,1/30/2010 22:00,1067,Edmonton Oilers,Calgary Flames,151,-164,150,-170
1/30/2010 0:00,1/30/2010 22:00,1069,Minnesota Wild,San Jose Sharks,152,-165,150,-170
1/30/2010 0:00,,1069,Minnesota Wild,San Jose Sharks,152,-165,150,-170
1/30/2010 0:00,,1091,Away Goals,Home Goals,147,-160,147,-160
1/30/2010 0:00,1/30/2010 0:00,1091,Away Goals,Home Goals,147,-160,147,-160
1/30/2010 0:00,1/30/2010 13:00,3051,New York Islanders,Philadelphia Flyers,,,,
1/30/2010 0:00,1/30/2010 14:00,3053,Montreal Canadiens,Ottawa Senators,,,,
1/30/2010 0:00,1/30/2010 18:00,3055,Chicago Blackhawks,Carolina Hurricanes,,,,
1/30/2010 0:00,1/30/2010 19:00,3057,Vancouver Canucks,Toronto Maple Leafs,,,,
1/30/2010 0:00,1/30/2010 19:00,3059,Los Angeles Kings,Boston Bruins,,,,
1/30/2010 0:00,1/30/2010 19:00,3061,Columbus Blue Jackets,St. Louis Blues,,,,
1/30/2010 0:00,1/30/2010 19:00,3063,Atlanta Thrashers,Nashville Predators,,,,
1/30/2010 0:00,1/30/2010 19:00,3065,New York Rangers,Arizona Coyotes,,,,
1/30/2010 0:00,1/30/2010 22:00,3067,Edmonton Oilers,Calgary Flames,,,,
1/30/2010 0:00,1/30/2010 22:00,3069,Minnesota Wild,San Jose Sharks,,,,
1/30/2010 0:00,1/30/2010 0:00,3091,Away Goals,Home Goals,,,,
1/29/2010 0:00,1/29/2010 19:00,1,Toronto Maple Leafs,New Jersey Devils,188,-205,170,-185
1/29/2010 0:00,1/29/2010 19:00,3,Florida Panthers,Washington Capitals,229,-252,196,-214
1/29/2010 0:00,1/29/2010 19:00,5,Boston Bruins,Buffalo Sabres,153,-166,133,-144
1/29/2010 0:00,1/29/2010 19:00,7,Nashville Predators,Detroit Red Wings,134,-145,140,-152
1/29/2010 0:00,1/29/2010 19:00,9,Anaheim Ducks,Tampa Bay Lightning,115,-125,107,-116
1/29/2010 0:00,1/29/2010 20:00,11,Colorado Avalanche,Dallas Stars,120,-130,128,-139
1/29/2010 0:00,1/29/2010 0:00,41,Away Goals,Home Goals,210,-230,235,-258
1/29/2010 0:00,,1001,Toronto Maple Leafs,New Jersey Devils,155,-168,138,-150
1/29/2010 0:00,1/29/2010 19:00,1001,Toronto Maple Leafs,New Jersey Devils,155,-168,138,-150
1/29/2010 0:00,1/29/2010 19:00,1003,Florida Panthers,Washington Capitals,181,-197,158,-172
1/29/2010 0:00,,1003,Florida Panthers,Washington Capitals,181,-197,158,-172
1/29/2010 0:00,,1005,Boston Bruins,Buffalo Sabres,127,-138,105,-135
1/29/2010 0:00,1/29/2010 19:00,1005,Boston Bruins,Buffalo Sabres,127,-138,105,-135
1/29/2010 0:00,1/29/2010 19:00,1007,Nashville Predators,Detroit Red Wings,117,-127,120,-130
1/29/2010 0:00,,1007,Nashville Predators,Detroit Red Wings,117,-127,120,-130
1/29/2010 0:00,,1009,Anaheim Ducks,Tampa Bay Lightning,106,-115,103,-111
1/29/2010 0:00,1/29/2010 19:00,1009,Anaheim Ducks,Tampa Bay Lightning,106,-115,103,-111
1/29/2010 0:00,1/29/2010 20:00,1011,Colorado Avalanche,Dallas Stars,108,-117,112,-121
1/29/2010 0:00,,1011,Colorado Avalanche,Dallas Stars,108,-117,112,-121
1/29/2010 0:00,,1041,Away Goals,Home Goals,170,-185,170,-185
1/29/2010 0:00,1/29/2010 0:00,1041,Away Goals,Home Goals,170,-185,170,-185
1/29/2010 0:00,1/29/2010 19:00,3001,Toronto Maple Leafs,New Jersey Devils,,,,
1/29/2010 0:00,1/29/2010 19:00,3003,Florida Panthers,Washington Capitals,,,,
1/29/2010 0:00,1/29/2010 19:00,3005,Boston Bruins,Buffalo Sabres,,,,
1/29/2010 0:00,1/29/2010 19:00,3007,Nashville Predators,Detroit Red Wings,,,,
1/29/2010 0:00,1/29/2010 19:00,3009,Anaheim Ducks,Tampa Bay Lightning,,,,
1/29/2010 0:00,1/29/2010 20:00,3011,Colorado Avalanche,Dallas Stars,,,,
1/29/2010 0:00,1/29/2010 0:00,3041,Away Goals,Home Goals,,,,
1/28/2010 0:00,1/28/2010 19:00,51,Los Angeles Kings,Columbus Blue Jackets,-104,-104,-106,-102
1/28/2010 0:00,1/28/2010 19:00,53,Atlanta Thrashers,Philadelphia Flyers,177,-193,165,-180
1/28/2010 0:00,1/28/2010 19:00,55,New York Islanders,Carolina Hurricanes,115,-125,115,-125
1/28/2010 0:00,1/28/2010 19:00,57,Ottawa Senators,Pittsburgh Penguins,153,-166,161,-175
1/28/2010 0:00,1/28/2010 21:00,59,Minnesota Wild,Colorado Avalanche,148,-161,132,-143
1/28/2010 0:00,1/28/2010 21:00,61,Calgary Flames,Arizona Coyotes,125,-135,132,-143
1/28/2010 0:00,1/28/2010 21:00,63,St. Louis Blues,Edmonton Oilers,-125,115,-116,107
1/28/2010 0:00,1/28/2010 22:00,65,Chicago Blackhawks,San Jose Sharks,115,-125,121,-131
1/28/2010 0:00,1/28/2010 0:00,91,Away Goals,Home Goals,161,-175,170,-185
1/28/2010 0:00,,1051,Los Angeles Kings,Columbus Blue Jackets,-106,-102,-104,-104
1/28/2010 0:00,1/28/2010 19:00,1051,Los Angeles Kings,Columbus Blue Jackets,-106,-102,-104,-104
1/28/2010 0:00,1/28/2010 19:00,1053,Atlanta Thrashers,Philadelphia Flyers,143,-155,135,-165
1/28/2010 0:00,,1053,Atlanta Thrashers,Philadelphia Flyers,143,-155,135,-165
1/28/2010 0:00,,1055,New York Islanders,Carolina Hurricanes,107,-116,106,-115
1/28/2010 0:00,1/28/2010 19:00,1055,New York Islanders,Carolina Hurricanes,107,-116,106,-115
1/28/2010 0:00,1/28/2010 19:00,1057,Ottawa Senators,Pittsburgh Penguins,122,-132,135,-146
1/28/2010 0:00,,1057,Ottawa Senators,Pittsburgh Penguins,122,-132,135,-146
1/28/2010 0:00,,1059,Minnesota Wild,Colorado Avalanche,125,-135,120,-130
1/28/2010 0:00,1/28/2010 21:00,1059,Minnesota Wild,Colorado Avalanche,125,-135,120,-130
1/28/2010 0:00,1/28/2010 21:00,1061,Calgary Flames,Arizona Coyotes,113,-122,114,-123
1/28/2010 0:00,,1061,Calgary Flames,Arizona Coyotes,113,-122,114,-123
1/28/2010 0:00,,1063,St. Louis Blues,Edmonton Oilers,-116,107,-120,-110
1/28/2010 0:00,1/28/2010 21:00,1063,St. Louis Blues,Edmonton Oilers,-116,107,-120,-110
1/28/2010 0:00,1/28/2010 22:00,1065,Chicago Blackhawks,San Jose Sharks,107,-116,108,-117
1/28/2010 0:00,,1065,Chicago Blackhawks,San Jose Sharks,107,-116,108,-117
1/28/2010 0:00,,1091,Away Goals,Home Goals,143,-155,143,-155
1/28/2010 0:00,1/28/2010 0:00,1091,Away Goals,Home Goals,143,-155,143,-155
1/28/2010 0:00,1/28/2010 19:00,3051,Los Angeles Kings,Columbus Blue Jackets,,,,
1/28/2010 0:00,1/28/2010 19:00,3053,Atlanta Thrashers,Philadelphia Flyers,,,,
1/28/2010 0:00,1/28/2010 19:00,3055,New York Islanders,Carolina Hurricanes,,,,
1/28/2010 0:00,1/28/2010 19:00,3057,Ottawa Senators,Pittsburgh Penguins,,,,
1/28/2010 0:00,1/28/2010 21:00,3059,Minnesota Wild,Colorado Avalanche,,,,
1/28/2010 0:00,1/28/2010 21:00,3061,Calgary Flames,Arizona Coyotes,,,,
1/28/2010 0:00,1/28/2010 21:00,3063,St. Louis Blues,Edmonton Oilers,,,,
1/28/2010 0:00,1/28/2010 22:00,3065,Chicago Blackhawks,San Jose Sharks,,,,
1/28/2010 0:00,1/28/2010 0:00,3091,Away Goals,Home Goals,,,,
1/27/2010 0:00,1/27/2010 19:00,1,Anaheim Ducks,Washington Capitals,210,-230,192,-210
1/27/2010 0:00,1/27/2010 19:00,3,Montreal Canadiens,Tampa Bay Lightning,120,-130,127,-138
1/27/2010 0:00,1/27/2010 19:00,5,Carolina Hurricanes,New York Rangers,134,-145,150,-163
1/27/2010 0:00,1/27/2010 19:00,7,New Jersey Devils,Buffalo Sabres,120,-130,122,-132
1/27/2010 0:00,1/27/2010 20:00,9,Detroit Red Wings,Minnesota Wild,106,-115,-109,101
1/27/2010 0:00,1/27/2010 20:00,11,Calgary Flames,Dallas Stars,120,-130,111,-120
1/27/2010 0:00,1/27/2010 22:00,13,St. Louis Blues,Vancouver Canucks,184,-201,180,-196
1/27/2010 0:00,1/27/2010 0:00,41,Away Goals,Home Goals,176,-192,201,-220
1/27/2010 0:00,,1001,Anaheim Ducks,Washington Capitals,165,-180,151,-164
1/27/2010 0:00,1/27/2010 19:00,1001,Anaheim Ducks,Washington Capitals,165,-180,151,-164
1/27/2010 0:00,1/27/2010 19:00,1003,Montreal Canadiens,Tampa Bay Lightning,111,-120,113,-122
1/27/2010 0:00,,1003,Montreal Canadiens,Tampa Bay Lightning,111,-120,113,-122
1/27/2010 0:00,,1005,Carolina Hurricanes,New York Rangers,120,-130,128,-139
1/27/2010 0:00,1/27/2010 19:00,1005,Carolina Hurricanes,New York Rangers,120,-130,128,-139
1/27/2010 0:00,1/27/2010 19:00,1007,New Jersey Devils,Buffalo Sabres,109,-118,111,-120
1/27/2010 0:00,,1007,New Jersey Devils,Buffalo Sabres,109,-118,111,-120
1/27/2010 0:00,,1009,Detroit Red Wings,Minnesota Wild,103,-111,-110,-110
1/27/2010 0:00,1/27/2010 20:00,1009,Detroit Red Wings,Minnesota Wild,103,-111,-110,-110
1/27/2010 0:00,1/27/2010 20:00,1011,Calgary Flames,Dallas Stars,111,-120,103,-111
1/27/2010 0:00,,1011,Calgary Flames,Dallas Stars,111,-120,103,-111
1/27/2010 0:00,,1013,St. Louis Blues,Vancouver Canucks,150,-163,130,-160
1/27/2010 0:00,1/27/2010 22:00,1013,St. Louis Blues,Vancouver Canucks,150,-163,130,-160
1/27/2010 0:00,1/27/2010 0:00,1041,Away Goals,Home Goals,143,-155,150,-163
1/27/2010 0:00,,1041,Away Goals,Home Goals,143,-155,150,-163
1/27/2010 0:00,1/27/2010 19:00,3001,Anaheim Ducks,Washington Capitals,,,,
1/27/2010 0:00,1/27/2010 19:00,3003,Montreal Canadiens,Tampa Bay Lightning,,,,
1/27/2010 0:00,1/27/2010 19:00,3005,Carolina Hurricanes,New York Rangers,,,,
1/27/2010 0:00,1/27/2010 19:00,3007,New Jersey Devils,Buffalo Sabres,,,,
1/27/2010 0:00,1/27/2010 20:00,3009,Detroit Red Wings,Minnesota Wild,,,,
1/27/2010 0:00,1/27/2010 20:00,3011,Calgary Flames,Dallas Stars,,,,
1/27/2010 0:00,1/27/2010 22:00,3013,St. Louis Blues,Vancouver Canucks,,,,
1/27/2010 0:00,1/27/2010 0:00,3041,Away Goals,Home Goals,,,,
1/26/2010 0:00,1/26/2010 19:00,51,Anaheim Ducks,Atlanta Thrashers,106,-115,-104,-104
1/26/2010 0:00,1/26/2010 19:00,53,Los Angeles Kings,Toronto Maple Leafs,-109,101,-106,-102
1/26/2010 0:00,1/26/2010 19:00,55,Arizona Coyotes,Detroit Red Wings,144,-156,161,-175
1/26/2010 0:00,1/26/2010 19:00,57,Nashville Predators,Columbus Blue Jackets,-109,101,102,-110
1/26/2010 0:00,1/26/2010 19:00,59,Washington Capitals,New York Islanders,-161,148,-162,149
1/26/2010 0:00,1/26/2010 19:00,61,Montreal Canadiens,Florida Panthers,115,-125,110,-119
1/26/2010 0:00,1/26/2010 19:00,63,New Jersey Devils,Ottawa Senators,-104,-104,100,-108
1/26/2010 0:00,1/26/2010 21:00,65,Chicago Blackhawks,Edmonton Oilers,-210,192,-232,212
1/26/2010 0:00,1/26/2010 0:00,91,Away Goals,Home Goals,-122,113,-122,113
1/26/2010 0:00,,1051,Anaheim Ducks,Atlanta Thrashers,101,-109,-105,-115
1/26/2010 0:00,1/26/2010 19:00,1051,Anaheim Ducks,Atlanta Thrashers,101,-109,-105,-115
1/26/2010 0:00,1/26/2010 19:00,1053,Los Angeles Kings,Toronto Maple Leafs,-105,-103,-110,-110
1/26/2010 0:00,,1053,Los Angeles Kings,Toronto Maple Leafs,-105,-103,-110,-110
1/26/2010 0:00,,1055,Arizona Coyotes,Detroit Red Wings,124,-134,130,-150
1/26/2010 0:00,1/26/2010 19:00,1055,Arizona Coyotes,Detroit Red Wings,124,-134,130,-150
1/26/2010 0:00,1/26/2010 19:00,1057,Nashville Predators,Columbus Blue Jackets,-105,-103,-110,-110
1/26/2010 0:00,,1057,Nashville Predators,Columbus Blue Jackets,-105,-103,-110,-110
1/26/2010 0:00,,1059,Washington Capitals,New York Islanders,-137,126,-140,120
1/26/2010 0:00,1/26/2010 19:00,1059,Washington Capitals,New York Islanders,-137,126,-140,120
1/26/2010 0:00,1/26/2010 19:00,1061,Montreal Canadiens,Florida Panthers,102,-110,-105,-115
1/26/2010 0:00,,1061,Montreal Canadiens,Florida Panthers,102,-110,-105,-115
1/26/2010 0:00,,1063,New Jersey Devils,Ottawa Senators,-104,-104,-110,-110
1/26/2010 0:00,1/26/2010 19:00,1063,New Jersey Devils,Ottawa Senators,-104,-104,-110,-110
1/26/2010 0:00,1/26/2010 21:00,1065,Chicago Blackhawks,Edmonton Oilers,-166,153,-170,150
1/26/2010 0:00,,1065,Chicago Blackhawks,Edmonton Oilers,-166,153,-170,150
1/26/2010 0:00,,1091,Away Goals,Home Goals,-113,104,-116,107
1/26/2010 0:00,1/26/2010 0:00,1091,Away Goals,Home Goals,-113,104,-116,107
1/26/2010 0:00,1/26/2010 19:00,3051,Anaheim Ducks,Atlanta Thrashers,,,,
1/26/2010 0:00,1/26/2010 19:00,3053,Los Angeles Kings,Toronto Maple Leafs,,,,
1/26/2010 0:00,1/26/2010 19:00,3055,Arizona Coyotes,Detroit Red Wings,,,,
1/26/2010 0:00,1/26/2010 19:00,3057,Nashville Predators,Columbus Blue Jackets,,,,
1/26/2010 0:00,1/26/2010 19:00,3059,Washington Capitals,New York Islanders,,,,
1/26/2010 0:00,1/26/2010 19:00,3061,Montreal Canadiens,Florida Panthers,,,,
1/26/2010 0:00,1/26/2010 19:00,3063,New Jersey Devils,Ottawa Senators,,,,
1/26/2010 0:00,1/26/2010 21:00,3065,Chicago Blackhawks,Edmonton Oilers,,,,
1/26/2010 0:00,1/26/2010 0:00,3091,Away Goals,Home Goals,,,,
1/25/2010 0:00,1/25/2010 19:00,1,Pittsburgh Penguins,New York Rangers,-125,115,-105,-103
1/25/2010 0:00,1/25/2010 21:00,3,St. Louis Blues,Calgary Flames,143,-155,147,-160
1/25/2010 0:00,1/25/2010 22:00,5,Buffalo Sabres,Vancouver Canucks,129,-140,120,-130
1/25/2010 0:00,1/25/2010 18:00,41,Away Goals,Home Goals,125,-135,136,-148
1/25/2010 0:00,,1001,Pittsburgh Penguins,New York Rangers,-115,106,-106,-102
1/25/2010 0:00,1/25/2010 19:00,1001,Pittsburgh Penguins,New York Rangers,-115,106,-106,-102
1/25/2010 0:00,1/25/2010 21:00,1003,St. Louis Blues,Calgary Flames,122,-132,126,-137
1/25/2010 0:00,,1003,St. Louis Blues,Calgary Flames,122,-132,126,-137
1/25/2010 0:00,,1005,Buffalo Sabres,Vancouver Canucks,115,-125,111,-120
1/25/2010 0:00,1/25/2010 22:00,1005,Buffalo Sabres,Vancouver Canucks,115,-125,111,-120
1/25/2010 0:00,1/25/2010 18:00,1041,Away Goals,Home Goals,112,-121,110,-130
1/25/2010 0:00,,1041,Away Goals,Home Goals,112,-121,110,-130
1/25/2010 0:00,1/25/2010 19:00,3001,Pittsburgh Penguins,New York Rangers,,,,
1/25/2010 0:00,1/25/2010 21:00,3003,St. Louis Blues,Calgary Flames,,,,
1/25/2010 0:00,1/25/2010 22:00,3005,Buffalo Sabres,Vancouver Canucks,,,,
1/25/2010 0:00,1/25/2010 18:00,3041,Away Goals,Home Goals,,,,
1/24/2010 0:00,1/24/2010 12:00,51,Pittsburgh Penguins,Philadelphia Flyers,111,-120,103,-111
1/24/2010 0:00,1/24/2010 17:00,53,Boston Bruins,Carolina Hurricanes,106,-115,-115,106
1/24/2010 0:00,1/24/2010 20:00,55,Dallas Stars,Colorado Avalanche,152,-165,127,-138
1/24/2010 0:00,1/24/2010 0:00,91,Away Goals,Home Goals,125,-135,115,-125
1/24/2010 0:00,,1051,Pittsburgh Penguins,Philadelphia Flyers,101,-109,-107,-113
1/24/2010 0:00,1/24/2010 12:00,1051,Pittsburgh Penguins,Philadelphia Flyers,101,-109,-107,-113
1/24/2010 0:00,1/24/2010 17:00,1053,Boston Bruins,Carolina Hurricanes,102,-110,-110,-110
1/24/2010 0:00,,1053,Boston Bruins,Carolina Hurricanes,102,-110,-110,-110
1/24/2010 0:00,,1055,Dallas Stars,Colorado Avalanche,130,-141,110,-130
1/24/2010 0:00,1/24/2010 20:00,1055,Dallas Stars,Colorado Avalanche,130,-141,110,-130
1/24/2010 0:00,1/24/2010 0:00,1091,Away Goals,Home Goals,111,-120,125,-145
1/24/2010 0:00,,1091,Away Goals,Home Goals,111,-120,125,-145
1/24/2010 0:00,1/24/2010 12:00,3051,Pittsburgh Penguins,Philadelphia Flyers,,,,
1/24/2010 0:00,1/24/2010 17:00,3053,Boston Bruins,Carolina Hurricanes,,,,
1/24/2010 0:00,1/24/2010 20:00,3055,Dallas Stars,Colorado Avalanche,,,,
1/24/2010 0:00,1/24/2010 0:00,3091,Away Goals,Home Goals,,,,
1/23/2010 0:00,1/23/2010 13:00,1,Carolina Hurricanes,Philadelphia Flyers,201,-220,208,-228
1/23/2010 0:00,1/23/2010 13:00,3,Ottawa Senators,Boston Bruins,120,-130,125,-135
1/23/2010 0:00,1/23/2010 19:00,5,Toronto Maple Leafs,Florida Panthers,125,-135,125,-135
1/23/2010 0:00,1/23/2010 19:00,7,New York Rangers,Montreal Canadiens,-110,102,-111,103
1/23/2010 0:00,1/23/2010 19:00,9,New Jersey Devils,New York Islanders,-120,111,-107,-101
1/23/2010 0:00,1/23/2010 19:00,11,Arizona Coyotes,Washington Capitals,183,-200,172,-187
1/23/2010 0:00,1/23/2010 19:00,13,Los Angeles Kings,Detroit Red Wings,147,-160,129,-140
1/23/2010 0:00,1/23/2010 19:00,15,Atlanta Thrashers,Tampa Bay Lightning,115,-125,113,-122
1/23/2010 0:00,1/23/2010 20:00,17,Anaheim Ducks,St. Louis Blues,125,-135,122,-132
1/23/2010 0:00,1/23/2010 21:00,19,Columbus Blue Jackets,Minnesota Wild,138,-150,146,-158
1/23/2010 0:00,1/23/2010 22:00,21,Chicago Blackhawks,Vancouver Canucks,-110,102,-122,113
1/23/2010 0:00,1/23/2010 22:00,23,Buffalo Sabres,San Jose Sharks,152,-165,136,-147
1/23/2010 0:00,1/23/2010 0:00,41,Away Goals,Home Goals,201,-220,221,-242
1/23/2010 0:00,,1001,Carolina Hurricanes,Philadelphia Flyers,156,-170,166,-181
1/23/2010 0:00,1/23/2010 13:00,1001,Carolina Hurricanes,Philadelphia Flyers,156,-170,166,-181
1/23/2010 0:00,1/23/2010 13:00,1003,Ottawa Senators,Boston Bruins,111,-120,-115,-115
1/23/2010 0:00,,1003,Ottawa Senators,Boston Bruins,111,-120,-115,-115
1/23/2010 0:00,,1005,Toronto Maple Leafs,Florida Panthers,113,-122,111,-120
1/23/2010 0:00,1/23/2010 19:00,1005,Toronto Maple Leafs,Florida Panthers,113,-122,111,-120
1/23/2010 0:00,1/23/2010 19:00,1007,New York Rangers,Montreal Canadiens,-104,-104,-107,-101
1/23/2010 0:00,,1007,New York Rangers,Montreal Canadiens,-104,-104,-107,-101
1/23/2010 0:00,,1009,New Jersey Devils,New York Islanders,-113,104,-107,-101
1/23/2010 0:00,1/23/2010 19:00,1009,New Jersey Devils,New York Islanders,-113,104,-107,-101
1/23/2010 0:00,1/23/2010 19:00,1011,Arizona Coyotes,Washington Capitals,147,-160,145,-165
1/23/2010 0:00,,1011,Arizona Coyotes,Washington Capitals,147,-160,145,-165
1/23/2010 0:00,,1013,Los Angeles Kings,Detroit Red Wings,126,-137,120,-140
1/23/2010 0:00,1/23/2010 19:00,1013,Los Angeles Kings,Detroit Red Wings,126,-137,120,-140
1/23/2010 0:00,1/23/2010 19:00,1015,Atlanta Thrashers,Tampa Bay Lightning,107,-116,100,-120
1/23/2010 0:00,,1015,Atlanta Thrashers,Tampa Bay Lightning,107,-116,100,-120
1/23/2010 0:00,,1017,Anaheim Ducks,St. Louis Blues,113,-122,105,-125
1/23/2010 0:00,1/23/2010 20:00,1017,Anaheim Ducks,St. Louis Blues,113,-122,105,-125
1/23/2010 0:00,1/23/2010 21:00,1019,Columbus Blue Jackets,Minnesota Wild,120,-130,120,-140
1/23/2010 0:00,,1019,Columbus Blue Jackets,Minnesota Wild,120,-130,120,-140
1/23/2010 0:00,,1021,Chicago Blackhawks,Vancouver Canucks,-106,-102,-110,-110
1/23/2010 0:00,1/23/2010 22:00,1021,Chicago Blackhawks,Vancouver Canucks,-106,-102,-110,-110
1/23/2010 0:00,1/23/2010 22:00,1023,Buffalo Sabres,San Jose Sharks,128,-139,120,-140
1/23/2010 0:00,,1023,Buffalo Sabres,San Jose Sharks,128,-139,120,-140
1/23/2010 0:00,,1041,Away Goals,Home Goals,160,-174,170,-200
1/23/2010 0:00,1/23/2010 0:00,1041,Away Goals,Home Goals,160,-174,170,-200
1/23/2010 0:00,1/23/2010 13:00,3001,Carolina Hurricanes,Philadelphia Flyers,,,,
1/23/2010 0:00,1/23/2010 13:00,3003,Ottawa Senators,Boston Bruins,,,,
1/23/2010 0:00,1/23/2010 19:00,3005,Toronto Maple Leafs,Florida Panthers,,,,
1/23/2010 0:00,1/23/2010 19:00,3007,New York Rangers,Montreal Canadiens,,,,
1/23/2010 0:00,1/23/2010 19:00,3009,New Jersey Devils,New York Islanders,,,,
1/23/2010 0:00,1/23/2010 19:00,3011,Arizona Coyotes,Washington Capitals,,,,
1/23/2010 0:00,1/23/2010 19:00,3013,Los Angeles Kings,Detroit Red Wings,,,,
1/23/2010 0:00,1/23/2010 19:00,3015,Atlanta Thrashers,Tampa Bay Lightning,,,,
1/23/2010 0:00,1/23/2010 20:00,3017,Anaheim Ducks,St. Louis Blues,,,,
1/23/2010 0:00,1/23/2010 21:00,3019,Columbus Blue Jackets,Minnesota Wild,,,,
1/23/2010 0:00,1/23/2010 22:00,3021,Chicago Blackhawks,Vancouver Canucks,,,,
1/23/2010 0:00,1/23/2010 22:00,3023,Buffalo Sabres,San Jose Sharks,,,,
1/23/2010 0:00,1/23/2010 0:00,3041,Away Goals,Home Goals,,,,
1/22/2010 0:00,1/22/2010 19:00,51,Montreal Canadiens,New Jersey Devils,177,-193,163,-177
1/22/2010 0:00,1/22/2010 21:00,53,Nashville Predators,Colorado Avalanche,115,-125,115,-125
1/22/2010 0:00,1/22/2010 21:00,55,Dallas Stars,Edmonton Oilers,-115,106,-115,106
1/22/2010 0:00,1/22/2010 0:00,91,Away Goals,Home Goals,136,-147,128,-139
1/22/2010 0:00,,1051,Montreal Canadiens,New Jersey Devils,143,-155,130,-150
1/22/2010 0:00,1/22/2010 19:00,1051,Montreal Canadiens,New Jersey Devils,143,-155,130,-150
1/22/2010 0:00,1/22/2010 21:00,1053,Nashville Predators,Colorado Avalanche,106,-115,100,-120
1/22/2010 0:00,,1053,Nashville Predators,Colorado Avalanche,106,-115,100,-120
1/22/2010 0:00,,1055,Dallas Stars,Edmonton Oilers,-110,102,-110,-110
1/22/2010 0:00,1/22/2010 21:00,1055,Dallas Stars,Edmonton Oilers,-110,102,-110,-110
1/22/2010 0:00,1/22/2010 0:00,1091,Away Goals,Home Goals,118,-128,115,-135
1/22/2010 0:00,,1091,Away Goals,Home Goals,118,-128,115,-135
1/22/2010 0:00,1/22/2010 19:00,3051,Montreal Canadiens,New Jersey Devils,,,,
1/22/2010 0:00,1/22/2010 21:00,3053,Nashville Predators,Colorado Avalanche,,,,
1/22/2010 0:00,1/22/2010 21:00,3055,Dallas Stars,Edmonton Oilers,,,,
1/22/2010 0:00,1/22/2010 0:00,3091,Away Goals,Home Goals,,,,
1/21/2010 0:00,1/21/2010 19:00,1,Columbus Blue Jackets,Boston Bruins,177,-193,158,-172
1/21/2010 0:00,1/21/2010 19:00,3,St. Louis Blues,Ottawa Senators,158,-172,137,-149
1/21/2010 0:00,1/21/2010 19:00,5,Florida Panthers,New York Islanders,129,-140,131,-142
1/21/2010 0:00,1/21/2010 19:00,7,Carolina Hurricanes,Atlanta Thrashers,139,-151,137,-149
1/21/2010 0:00,1/21/2010 19:00,9,Toronto Maple Leafs,Tampa Bay Lightning,106,-115,105,-114
1/21/2010 0:00,1/21/2010 19:00,11,New York Rangers,Philadelphia Flyers,125,-135,132,-143
1/21/2010 0:00,1/21/2010 19:00,13,Washington Capitals,Pittsburgh Penguins,120,-130,-104,-104
1/21/2010 0:00,1/21/2010 20:00,15,Detroit Red Wings,Minnesota Wild,111,-120,-110,102
1/21/2010 0:00,1/21/2010 21:00,17,Nashville Predators,Arizona Coyotes,111,-120,118,-128
